R-C
f	тву	юву
3901	0.128	0.2
3902	0.128	0.2
3903	0.128	0.2
3904	0.128	0.2
3905	0.128	0.2
3906	0.128	0.2
3907	0.128	0.2
3908	0.128	0.2
3909	0.128	0.199
3910	0.128	0.199
3911	0.128	0.199
3912	0.128	0.199
3913	0.128	0.199
3914	0.128	0.199
3915	0.128	0.199
3916	0.128	0.199
3917	0.128	0.199
3918	0.128	0.199
3919	0.128	0.199
3920	0.128	0.199
3921	0.127	0.199
3922	0.127	0.199
3923	0.127	0.199
3924	0.127	0.199
3925	0.127	0.199
3926	0.127	0.199
3927	0.127	0.199
3928	0.127	0.199
3929	0.127	0.199
3930	0.127	0.198
3931	0.127	0.198
3932	0.127	0.198
3933	0.127	0.198
3934	0.127	0.198
3935	0.127	0.198
3936	0.127	0.198
3937	0.127	0.198
3938	0.127	0.198
3939	0.127	0.198
3940	0.127	0.198
3941	0.127	0.198
3942	0.127	0.198
3943	0.127	0.198
3944	0.127	0.198
3945	0.127	0.198
3946	0.127	0.198
3947	0.127	0.198
3948	0.127	0.198
3949	0.127	0.198
3950	0.127	0.197
3951	0.127	0.197
3952	0.126	0.197
3953	0.126	0.197
3954	0.126	0.197
3955	0.126	0.197
3956	0.126	0.197
3957	0.126	0.197
3958	0.126	0.197
3959	0.126	0.197
3960	0.126	0.197
3961	0.126	0.197
3962	0.126	0.197
3963	0.126	0.197
3964	0.126	0.197
3965	0.126	0.197
3966	0.126	0.197
3967	0.126	0.197
3968	0.126	0.197
3969	0.126	0.197
3970	0.126	0.197
3971	0.126	0.196
3972	0.126	0.196
3973	0.126	0.196
3974	0.126	0.196
3975	0.126	0.196
3976	0.126	0.196
3977	0.126	0.196
3978	0.126	0.196
3979	0.126	0.196
3980	0.126	0.196
3981	0.126	0.196
3982	0.126	0.196
3983	0.126	0.196
3984	0.126	0.196
3985	0.125	0.196
3986	0.125	0.196
3987	0.125	0.196
3988	0.125	0.196
3989	0.125	0.196
3990	0.125	0.196
3991	0.125	0.196
3992	0.125	0.195
3993	0.125	0.195
3994	0.125	0.195
3995	0.125	0.195
3996	0.125	0.195
3997	0.125	0.195
3998	0.125	0.195
3999	0.125	0.195
4000	0.125	0.195
4001	0.125	0.195
4002	0.125	0.195
4003	0.125	0.195
4004	0.125	0.195
4005	0.125	0.195
4006	0.125	0.195
4007	0.125	0.195
4008	0.125	0.195
4009	0.125	0.195
4010	0.125	0.195
4011	0.125	0.195
4012	0.125	0.195
4013	0.125	0.195
4014	0.125	0.194
4015	0.125	0.194
4016	0.125	0.194
4017	0.125	0.194
4018	0.124	0.194
4019	0.124	0.194
4020	0.124	0.194
4021	0.124	0.194
4022	0.124	0.194
4023	0.124	0.194
4024	0.124	0.194
4025	0.124	0.194
4026	0.124	0.194
4027	0.124	0.194
4028	0.124	0.194
4029	0.124	0.194
4030	0.124	0.194
4031	0.124	0.194
4032	0.124	0.194
4033	0.124	0.194
4034	0.124	0.194
4035	0.124	0.193
4036	0.124	0.193
4037	0.124	0.193
4038	0.124	0.193
4039	0.124	0.193
4040	0.124	0.193
4041	0.124	0.193
4042	0.124	0.193
4043	0.124	0.193
4044	0.124	0.193
4045	0.124	0.193
4046	0.124	0.193
4047	0.124	0.193
4048	0.124	0.193
4049	0.124	0.193
4050	0.124	0.193
4051	0.123	0.193
4052	0.123	0.193
4053	0.123	0.193
4054	0.123	0.193
4055	0.123	0.193
4056	0.123	0.193
4057	0.123	0.192
4058	0.123	0.192
4059	0.123	0.192
4060	0.123	0.192
4061	0.123	0.192
4062	0.123	0.192
4063	0.123	0.192
4064	0.123	0.192
4065	0.123	0.192
4066	0.123	0.192
4067	0.123	0.192
4068	0.123	0.192
4069	0.123	0.192
4070	0.123	0.192
4071	0.123	0.192
4072	0.123	0.192
4073	0.123	0.192
4074	0.123	0.192
4075	0.123	0.192
4076	0.123	0.192
4077	0.123	0.192
4078	0.123	0.192
4079	0.123	0.191
4080	0.123	0.191
4081	0.123	0.191
4082	0.123	0.191
4083	0.123	0.191
4084	0.123	0.191
4085	0.122	0.191
4086	0.122	0.191
4087	0.122	0.191
4088	0.122	0.191
4089	0.122	0.191
4090	0.122	0.191
4091	0.122	0.191
4092	0.122	0.191
4093	0.122	0.191
4094	0.122	0.191
4095	0.122	0.191
4096	0.122	0.191
4097	0.122	0.191
4098	0.122	0.191
4099	0.122	0.191
4100	0.122	0.191
4101	0.122	0.19
4102	0.122	0.19
4103	0.122	0.19
4104	0.122	0.19
4105	0.122	0.19
4106	0.122	0.19
4107	0.122	0.19
4108	0.122	0.19
4109	0.122	0.19
4110	0.122	0.19
4111	0.122	0.19
4112	0.122	0.19
4113	0.122	0.19
4114	0.122	0.19
4115	0.122	0.19
4116	0.122	0.19
4117	0.122	0.19
4118	0.122	0.19
4119	0.121	0.19
4120	0.121	0.19
4121	0.121	0.19
4122	0.121	0.19
4123	0.121	0.19
4124	0.121	0.189
4125	0.121	0.189
4126	0.121	0.189
4127	0.121	0.189
4128	0.121	0.189
4129	0.121	0.189
4130	0.121	0.189
4131	0.121	0.189
4132	0.121	0.189
4133	0.121	0.189
4134	0.121	0.189
4135	0.121	0.189
4136	0.121	0.189
4137	0.121	0.189
4138	0.121	0.189
4139	0.121	0.189
4140	0.121	0.189
4141	0.121	0.189
4142	0.121	0.189
4143	0.121	0.189
4144	0.121	0.189
4145	0.121	0.189
4146	0.121	0.188
4147	0.121	0.188
4148	0.121	0.188
4149	0.121	0.188
4150	0.121	0.188
4151	0.121	0.188
4152	0.121	0.188
4153	0.121	0.188
4154	0.12	0.188
4155	0.12	0.188
4156	0.12	0.188
4157	0.12	0.188
4158	0.12	0.188
4159	0.12	0.188
4160	0.12	0.188
4161	0.12	0.188
4162	0.12	0.188
4163	0.12	0.188
4164	0.12	0.188
4165	0.12	0.188
4166	0.12	0.188
4167	0.12	0.188
4168	0.12	0.188
4169	0.12	0.187
4170	0.12	0.187
4171	0.12	0.187
4172	0.12	0.187
4173	0.12	0.187
4174	0.12	0.187
4175	0.12	0.187
4176	0.12	0.187
4177	0.12	0.187
4178	0.12	0.187
4179	0.12	0.187
4180	0.12	0.187
4181	0.12	0.187
4182	0.12	0.187
4183	0.12	0.187
4184	0.12	0.187
4185	0.12	0.187
4186	0.12	0.187
4187	0.12	0.187
4188	0.12	0.187
4189	0.12	0.187
4190	0.119	0.187
4191	0.119	0.187
4192	0.119	0.187
4193	0.119	0.186
4194	0.119	0.186
4195	0.119	0.186
4196	0.119	0.186
4197	0.119	0.186
4198	0.119	0.186
4199	0.119	0.186
4200	0.119	0.186
4201	0.119	0.186
4202	0.119	0.186
4203	0.119	0.186
4204	0.119	0.186
4205	0.119	0.186
4206	0.119	0.186
4207	0.119	0.186
4208	0.119	0.186
4209	0.119	0.186
4210	0.119	0.186
4211	0.119	0.186
4212	0.119	0.186
4213	0.119	0.186
4214	0.119	0.186
4215	0.119	0.186
4216	0.119	0.185
4217	0.119	0.185
4218	0.119	0.185
4219	0.119	0.185
4220	0.119	0.185
4221	0.119	0.185
4222	0.119	0.185
4223	0.119	0.185
4224	0.119	0.185
4225	0.119	0.185
4226	0.118	0.185
4227	0.118	0.185
4228	0.118	0.185
4229	0.118	0.185
4230	0.118	0.185
4231	0.118	0.185
4232	0.118	0.185
4233	0.118	0.185
4234	0.118	0.185
4235	0.118	0.185
4236	0.118	0.185
4237	0.118	0.185
4238	0.118	0.185
4239	0.118	0.185
4240	0.118	0.184
4241	0.118	0.184
4242	0.118	0.184
4243	0.118	0.184
4244	0.118	0.184
4245	0.118	0.184
4246	0.118	0.184
4247	0.118	0.184
4248	0.118	0.184
4249	0.118	0.184
4250	0.118	0.184
4251	0.118	0.184
4252	0.118	0.184
4253	0.118	0.184
4254	0.118	0.184
4255	0.118	0.184
4256	0.118	0.184
4257	0.118	0.184
4258	0.118	0.184
4259	0.118	0.184
4260	0.118	0.184
4261	0.118	0.184
4262	0.118	0.184
4263	0.117	0.184
4264	0.117	0.183
4265	0.117	0.183
4266	0.117	0.183
4267	0.117	0.183
4268	0.117	0.183
4269	0.117	0.183
4270	0.117	0.183
4271	0.117	0.183
4272	0.117	0.183
4273	0.117	0.183
4274	0.117	0.183
4275	0.117	0.183
4276	0.117	0.183
4277	0.117	0.183
4278	0.117	0.183
4279	0.117	0.183
4280	0.117	0.183
4281	0.117	0.183
4282	0.117	0.183
4283	0.117	0.183
4284	0.117	0.183
4285	0.117	0.183
4286	0.117	0.183
4287	0.117	0.183
4288	0.117	0.182
4289	0.117	0.182
4290	0.117	0.182
4291	0.117	0.182
4292	0.117	0.182
4293	0.117	0.182
4294	0.117	0.182
4295	0.117	0.182
4296	0.117	0.182
4297	0.117	0.182
4298	0.117	0.182
4299	0.117	0.182
4300	0.116	0.182
4301	0.116	0.182
4302	0.116	0.182
4303	0.116	0.182
4304	0.116	0.182
4305	0.116	0.182
4306	0.116	0.182
4307	0.116	0.182
4308	0.116	0.182
4309	0.116	0.182
4310	0.116	0.182
4311	0.116	0.182
4312	0.116	0.181
4313	0.116	0.181
4314	0.116	0.181
4315	0.116	0.181
4316	0.116	0.181
4317	0.116	0.181
4318	0.116	0.181
4319	0.116	0.181
4320	0.116	0.181
4321	0.116	0.181
4322	0.116	0.181
4323	0.116	0.181
4324	0.116	0.181
4325	0.116	0.181
4326	0.116	0.181
4327	0.116	0.181
4328	0.116	0.181
4329	0.116	0.181
4330	0.116	0.181
4331	0.116	0.181
4332	0.116	0.181
4333	0.116	0.181
4334	0.116	0.181
4335	0.116	0.181
4336	0.116	0.181
4337	0.116	0.18
4338	0.115	0.18
4339	0.115	0.18
4340	0.115	0.18
4341	0.115	0.18
4342	0.115	0.18
4343	0.115	0.18
4344	0.115	0.18
4345	0.115	0.18
4346	0.115	0.18
4347	0.115	0.18
4348	0.115	0.18
4349	0.115	0.18
4350	0.115	0.18
4351	0.115	0.18
4352	0.115	0.18
4353	0.115	0.18
4354	0.115	0.18
4355	0.115	0.18
4356	0.115	0.18
4357	0.115	0.18
4358	0.115	0.18
4359	0.115	0.18
4360	0.115	0.18
4361	0.115	0.18
4362	0.115	0.179
4363	0.115	0.179
4364	0.115	0.179
4365	0.115	0.179
4366	0.115	0.179
4367	0.115	0.179
4368	0.115	0.179
4369	0.115	0.179
4370	0.115	0.179
4371	0.115	0.179
4372	0.115	0.179
4373	0.115	0.179
4374	0.115	0.179
4375	0.115	0.179
4376	0.115	0.179
4377	0.114	0.179
4378	0.114	0.179
4379	0.114	0.179
4380	0.114	0.179
4381	0.114	0.179
4382	0.114	0.179
4383	0.114	0.179
4384	0.114	0.179
4385	0.114	0.179
4386	0.114	0.179
4387	0.114	0.178
4388	0.114	0.178
4389	0.114	0.178
4390	0.114	0.178
4391	0.114	0.178
4392	0.114	0.178
4393	0.114	0.178
4394	0.114	0.178
4395	0.114	0.178
4396	0.114	0.178
4397	0.114	0.178
4398	0.114	0.178
4399	0.114	0.178
4400	0.114	0.178
4401	0.114	0.178
4402	0.114	0.178
4403	0.114	0.178
4404	0.114	0.178
4405	0.114	0.178
4406	0.114	0.178
4407	0.114	0.178
4408	0.114	0.178
4409	0.114	0.178
4410	0.114	0.178
4411	0.114	0.178
4412	0.114	0.178
4413	0.114	0.177
4414	0.114	0.177
4415	0.114	0.177
4416	0.114	0.177
4417	0.113	0.177
4418	0.113	0.177
4419	0.113	0.177
4420	0.113	0.177
4421	0.113	0.177
4422	0.113	0.177
4423	0.113	0.177
4424	0.113	0.177
4425	0.113	0.177
4426	0.113	0.177
4427	0.113	0.177
4428	0.113	0.177
4429	0.113	0.177
4430	0.113	0.177
4431	0.113	0.177
4432	0.113	0.177
4433	0.113	0.177
4434	0.113	0.177
4435	0.113	0.177
4436	0.113	0.177
4437	0.113	0.177
4438	0.113	0.176
4439	0.113	0.176
4440	0.113	0.176
4441	0.113	0.176
4442	0.113	0.176
4443	0.113	0.176
4444	0.113	0.176
4445	0.113	0.176
4446	0.113	0.176
4447	0.113	0.176
4448	0.113	0.176
4449	0.113	0.176
4450	0.113	0.176
4451	0.113	0.176
4452	0.113	0.176
4453	0.113	0.176
4454	0.113	0.176
4455	0.113	0.176
4456	0.113	0.176
4457	0.112	0.176
4458	0.112	0.176
4459	0.112	0.176
4460	0.112	0.176
4461	0.112	0.176
4462	0.112	0.176
4463	0.112	0.176
4464	0.112	0.175
4465	0.112	0.175
4466	0.112	0.175
4467	0.112	0.175
4468	0.112	0.175
4469	0.112	0.175
4470	0.112	0.175
4471	0.112	0.175
4472	0.112	0.175
4473	0.112	0.175
4474	0.112	0.175
4475	0.112	0.175
4476	0.112	0.175
4477	0.112	0.175
4478	0.112	0.175
4479	0.112	0.175
4480	0.112	0.175
4481	0.112	0.175
4482	0.112	0.175
4483	0.112	0.175
4484	0.112	0.175
4485	0.112	0.175
4486	0.112	0.175
4487	0.112	0.175
4488	0.112	0.175
4489	0.112	0.175
4490	0.112	0.175
4491	0.112	0.174
4492	0.112	0.174
4493	0.112	0.174
4494	0.112	0.174
4495	0.112	0.174
4496	0.112	0.174
4497	0.111	0.174
4498	0.111	0.174
4499	0.111	0.174
4500	0.111	0.174
4501	0.111	0.174
4502	0.111	0.174
4503	0.111	0.174
4504	0.111	0.174
4505	0.111	0.174
4506	0.111	0.174
4507	0.111	0.174
4508	0.111	0.174
4509	0.111	0.174
4510	0.111	0.174
4511	0.111	0.174
4512	0.111	0.174
4513	0.111	0.174
4514	0.111	0.174
4515	0.111	0.174
4516	0.111	0.174
4517	0.111	0.174
4518	0.111	0.173
4519	0.111	0.173
4520	0.111	0.173
4521	0.111	0.173
4522	0.111	0.173
4523	0.111	0.173
4524	0.111	0.173
4525	0.111	0.173
4526	0.111	0.173
4527	0.111	0.173
4528	0.111	0.173
4529	0.111	0.173
4530	0.111	0.173
4531	0.111	0.173
4532	0.111	0.173
4533	0.111	0.173
4534	0.111	0.173
4535	0.111	0.173
4536	0.111	0.173
4537	0.111	0.173
4538	0.111	0.173
4539	0.11	0.173
4540	0.11	0.173
4541	0.11	0.173
4542	0.11	0.173
4543	0.11	0.173
4544	0.11	0.173
4545	0.11	0.172
4546	0.11	0.172
4547	0.11	0.172
4548	0.11	0.172
4549	0.11	0.172
4550	0.11	0.172
4551	0.11	0.172
4552	0.11	0.172
4553	0.11	0.172
4554	0.11	0.172
4555	0.11	0.172
4556	0.11	0.172
4557	0.11	0.172
4558	0.11	0.172
4559	0.11	0.172
4560	0.11	0.172
4561	0.11	0.172
4562	0.11	0.172
4563	0.11	0.172
4564	0.11	0.172
4565	0.11	0.172
4566	0.11	0.172
4567	0.11	0.172
4568	0.11	0.172
4569	0.11	0.172
4570	0.11	0.172
4571	0.11	0.172
4572	0.11	0.171
4573	0.11	0.171
4574	0.11	0.171
4575	0.11	0.171
4576	0.11	0.171
4577	0.11	0.171
4578	0.11	0.171
4579	0.11	0.171
4580	0.11	0.171
4581	0.109	0.171
4582	0.109	0.171
4583	0.109	0.171
4584	0.109	0.171
4585	0.109	0.171
4586	0.109	0.171
4587	0.109	0.171
4588	0.109	0.171
4589	0.109	0.171
4590	0.109	0.171
4591	0.109	0.171
4592	0.109	0.171
4593	0.109	0.171
4594	0.109	0.171
4595	0.109	0.171
4596	0.109	0.171
4597	0.109	0.171
4598	0.109	0.171
4599	0.109	0.17
4600	0.109	0.17
4601	0.109	0.17
4602	0.109	0.17
4603	0.109	0.17
4604	0.109	0.17
4605	0.109	0.17
4606	0.109	0.17
4607	0.109	0.17
4608	0.109	0.17
4609	0.109	0.17
4610	0.109	0.17
4611	0.109	0.17
4612	0.109	0.17
4613	0.109	0.17
4614	0.109	0.17
4615	0.109	0.17
4616	0.109	0.17
4617	0.109	0.17
4618	0.109	0.17
4619	0.109	0.17
4620	0.109	0.17
4621	0.109	0.17
4622	0.109	0.17
4623	0.109	0.17
4624	0.108	0.17
4625	0.108	0.17
4626	0.108	0.17
4627	0.108	0.169
4628	0.108	0.169
4629	0.108	0.169
4630	0.108	0.169
4631	0.108	0.169
4632	0.108	0.169
4633	0.108	0.169
4634	0.108	0.169
4635	0.108	0.169
4636	0.108	0.169
4637	0.108	0.169
4638	0.108	0.169
4639	0.108	0.169
4640	0.108	0.169
4641	0.108	0.169
4642	0.108	0.169
4643	0.108	0.169
4644	0.108	0.169
4645	0.108	0.169
4646	0.108	0.169
4647	0.108	0.169
4648	0.108	0.169
4649	0.108	0.169
4650	0.108	0.169
4651	0.108	0.169
4652	0.108	0.169
4653	0.108	0.169
4654	0.108	0.169
4655	0.108	0.169
4656	0.108	0.168
4657	0.108	0.168
4658	0.108	0.168
4659	0.108	0.168
4660	0.108	0.168
4661	0.108	0.168
4662	0.108	0.168
4663	0.108	0.168
4664	0.108	0.168
4665	0.108	0.168
4666	0.108	0.168
4667	0.108	0.168
4668	0.107	0.168
4669	0.107	0.168
4670	0.107	0.168
4671	0.107	0.168
4672	0.107	0.168
4673	0.107	0.168
4674	0.107	0.168
4675	0.107	0.168
4676	0.107	0.168
4677	0.107	0.168
4678	0.107	0.168
4679	0.107	0.168
4680	0.107	0.168
4681	0.107	0.168
4682	0.107	0.168
4683	0.107	0.168
4684	0.107	0.167
4685	0.107	0.167
4686	0.107	0.167
4687	0.107	0.167
4688	0.107	0.167
4689	0.107	0.167
4690	0.107	0.167
4691	0.107	0.167
4692	0.107	0.167
4693	0.107	0.167
4694	0.107	0.167
4695	0.107	0.167
4696	0.107	0.167
4697	0.107	0.167
4698	0.107	0.167
4699	0.107	0.167
4700	0.107	0.167
4701	0.107	0.167
4702	0.107	0.167
4703	0.107	0.167
4704	0.107	0.167
4705	0.107	0.167
4706	0.107	0.167
4707	0.107	0.167
4708	0.107	0.167
4709	0.107	0.167
4710	0.107	0.167
4711	0.107	0.167
4712	0.107	0.167
4713	0.106	0.166
4714	0.106	0.166
4715	0.106	0.166
4716	0.106	0.166
4717	0.106	0.166
4718	0.106	0.166
4719	0.106	0.166
4720	0.106	0.166
4721	0.106	0.166
4722	0.106	0.166
4723	0.106	0.166
4724	0.106	0.166
4725	0.106	0.166
4726	0.106	0.166
4727	0.106	0.166
4728	0.106	0.166
4729	0.106	0.166
4730	0.106	0.166
4731	0.106	0.166
4732	0.106	0.166
4733	0.106	0.166
4734	0.106	0.166
4735	0.106	0.166
4736	0.106	0.166
4737	0.106	0.166
4738	0.106	0.166
4739	0.106	0.166
4740	0.106	0.166
4741	0.106	0.166
4742	0.106	0.165
4743	0.106	0.165
4744	0.106	0.165
4745	0.106	0.165
4746	0.106	0.165
4747	0.106	0.165
4748	0.106	0.165
4749	0.106	0.165
4750	0.106	0.165
4751	0.106	0.165
4752	0.106	0.165
4753	0.106	0.165
4754	0.106	0.165
4755	0.106	0.165
4756	0.106	0.165
4757	0.106	0.165
4758	0.105	0.165
4759	0.105	0.165
4760	0.105	0.165
4761	0.105	0.165
4762	0.105	0.165
4763	0.105	0.165
4764	0.105	0.165
4765	0.105	0.165
4766	0.105	0.165
4767	0.105	0.165
4768	0.105	0.165
4769	0.105	0.165
4770	0.105	0.165
4771	0.105	0.165
4772	0.105	0.164
4773	0.105	0.164
4774	0.105	0.164
4775	0.105	0.164
4776	0.105	0.164
4777	0.105	0.164
4778	0.105	0.164
4779	0.105	0.164
4780	0.105	0.164
4781	0.105	0.164
4782	0.105	0.164
4783	0.105	0.164
4784	0.105	0.164
4785	0.105	0.164
4786	0.105	0.164
4787	0.105	0.164
4788	0.105	0.164
4789	0.105	0.164
4790	0.105	0.164
4791	0.105	0.164
4792	0.105	0.164
4793	0.105	0.164
4794	0.105	0.164
4795	0.105	0.164
4796	0.105	0.164
4797	0.105	0.164
4798	0.105	0.164
4799	0.105	0.164
4800	0.105	0.164
4801	0.105	0.164
4802	0.105	0.163
4803	0.105	0.163
4804	0.105	0.163
4805	0.104	0.163
4806	0.104	0.163
4807	0.104	0.163
4808	0.104	0.163
4809	0.104	0.163
4810	0.104	0.163
4811	0.104	0.163
4812	0.104	0.163
4813	0.104	0.163
4814	0.104	0.163
4815	0.104	0.163
4816	0.104	0.163
4817	0.104	0.163
4818	0.104	0.163
4819	0.104	0.163
4820	0.104	0.163
4821	0.104	0.163
4822	0.104	0.163
4823	0.104	0.163
4824	0.104	0.163
4825	0.104	0.163
4826	0.104	0.163
4827	0.104	0.163
4828	0.104	0.163
4829	0.104	0.163
4830	0.104	0.163
4831	0.104	0.163
4832	0.104	0.162
4833	0.104	0.162
4834	0.104	0.162
4835	0.104	0.162
4836	0.104	0.162
4837	0.104	0.162
4838	0.104	0.162
4839	0.104	0.162
4840	0.104	0.162
4841	0.104	0.162
4842	0.104	0.162
4843	0.104	0.162
4844	0.104	0.162
4845	0.104	0.162
4846	0.104	0.162
4847	0.104	0.162
4848	0.104	0.162
4849	0.104	0.162
4850	0.104	0.162
4851	0.104	0.162
4852	0.103	0.162
4853	0.103	0.162
4854	0.103	0.162
4855	0.103	0.162
4856	0.103	0.162
4857	0.103	0.162
4858	0.103	0.162
4859	0.103	0.162
4860	0.103	0.162
4861	0.103	0.162
4862	0.103	0.162
4863	0.103	0.161
4864	0.103	0.161
4865	0.103	0.161
4866	0.103	0.161
4867	0.103	0.161
4868	0.103	0.161
4869	0.103	0.161
4870	0.103	0.161
4871	0.103	0.161
4872	0.103	0.161
4873	0.103	0.161
4874	0.103	0.161
4875	0.103	0.161
4876	0.103	0.161
4877	0.103	0.161
4878	0.103	0.161
4879	0.103	0.161
4880	0.103	0.161
4881	0.103	0.161
4882	0.103	0.161
4883	0.103	0.161
4884	0.103	0.161
4885	0.103	0.161
4886	0.103	0.161
4887	0.103	0.161
4888	0.103	0.161
4889	0.103	0.161
4890	0.103	0.161
4891	0.103	0.161
4892	0.103	0.161
4893	0.103	0.161
4894	0.103	0.16
4895	0.103	0.16
4896	0.103	0.16
4897	0.103	0.16
4898	0.103	0.16
4899	0.103	0.16
4900	0.102	0.16
4901	0.102	0.16
4902	0.102	0.16
4903	0.102	0.16
4904	0.102	0.16
4905	0.102	0.16
4906	0.102	0.16
4907	0.102	0.16
4908	0.102	0.16
4909	0.102	0.16
4910	0.102	0.16
4911	0.102	0.16
4912	0.102	0.16
4913	0.102	0.16
4914	0.102	0.16
4915	0.102	0.16
4916	0.102	0.16
4917	0.102	0.16
4918	0.102	0.16
4919	0.102	0.16
4920	0.102	0.16
4921	0.102	0.16
4922	0.102	0.16
4923	0.102	0.16
4924	0.102	0.16
4925	0.102	0.16
4926	0.102	0.159
4927	0.102	0.159
4928	0.102	0.159
4929	0.102	0.159
4930	0.102	0.159
4931	0.102	0.159
4932	0.102	0.159
4933	0.102	0.159
4934	0.102	0.159
4935	0.102	0.159
4936	0.102	0.159
4937	0.102	0.159
4938	0.102	0.159
4939	0.102	0.159
4940	0.102	0.159
4941	0.102	0.159
4942	0.102	0.159
4943	0.102	0.159
4944	0.102	0.159
4945	0.102	0.159
4946	0.102	0.159
4947	0.102	0.159
4948	0.102	0.159
4949	0.101	0.159
4950	0.101	0.159
4951	0.101	0.159
4952	0.101	0.159
4953	0.101	0.159
4954	0.101	0.159
4955	0.101	0.159
4956	0.101	0.159
4957	0.101	0.159
4958	0.101	0.158
4959	0.101	0.158
4960	0.101	0.158
4961	0.101	0.158
4962	0.101	0.158
4963	0.101	0.158
4964	0.101	0.158
4965	0.101	0.158
4966	0.101	0.158
4967	0.101	0.158
4968	0.101	0.158
4969	0.101	0.158
4970	0.101	0.158
4971	0.101	0.158
4972	0.101	0.158
4973	0.101	0.158
4974	0.101	0.158
4975	0.101	0.158
4976	0.101	0.158
4977	0.101	0.158
4978	0.101	0.158
4979	0.101	0.158
4980	0.101	0.158
4981	0.101	0.158
4982	0.101	0.158
4983	0.101	0.158
4984	0.101	0.158
4985	0.101	0.158
4986	0.101	0.158
4987	0.101	0.158
4988	0.101	0.158
4989	0.101	0.158
4990	0.101	0.157
4991	0.101	0.157
4992	0.101	0.157
4993	0.101	0.157
4994	0.101	0.157
4995	0.101	0.157
4996	0.101	0.157
4997	0.101	0.157
4998	0.101	0.157
4999	0.1	0.157
